ID_ALUNO,NOME,ANO,CLUSTER,IAN_LAG,IEG,IDA,IPS,IPP,IPV,PEDRA,PERFIL,KPI_CRITICO,DIAGNOSTICO,ACAO
873,Aluno-873,2023,0,5.0,9.7,7.0,7.52,7.34375,8.67,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
401,Aluno-401,2023,2,5.0,8.1,7.3,2.52,7.34375,7.116666667,Agata,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
462,Aluno-462,2022,3,5.0,8.5,3.6,7.5,7.34375,6.778,Agata,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
668,ALUNO-668,2022,1,10.0,7.32479346514434,5.25,7.5,6.04166666666666,6.94444333333333,Ágata,Risco estrutural,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
583,Aluno-583,2024,0,5.0,8.90445517966667,5.0,8.135,7.34375,6.87,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
240,Aluno-240,2022,2,10.0,8.1,4.7,5.0,7.34375,7.042,Agata,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1019,Aluno-1019,2023,2,5.0,9.1,4.3,5.02,7.34375,7.836666667,Ametista,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
960,Aluno-960,2024,3,5.0,8.095238095,3.0,7.51,7.34375,5.33,Quartzo,Queda recente de aprendizado,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
106,Aluno-106,2024,2,10.0,8.761904762,5.66666666666667,5.635,7.34375,7.872,Ametista,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
465,Aluno-465,2023,2,5.0,9.4,8.5,2.52,7.34375,8.17,Topázio,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
308,Aluno-308,2023,3,5.0,6.8,4.9,5.0,7.34375,7.5025,Agata,Queda recente de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
1021,Aluno-1021,2023,2,5.0,9.2,3.3,3.77,7.34375,7.893333333,Agata,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
669,Aluno-669,2023,3,5.0,7.8,5.0,7.52,7.34375,7.06,Ametista,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
828,ALUNO-828,2021,0,5.0,7.5,7.3,7.5,8.1,7.7,Ametista,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
51,ALUNO-51,2022,1,10.0,9.20344827586206,5.08333333333333,7.5,5.625,6.91666,Ágata,Risco estrutural,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
557,ALUNO-557,2021,0,5.0,8.3,5.9,6.9,8.1,8.9,Ametista,Deterioração gradual,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
251,Aluno-251,2024,2,5.0,8.612836439,4.5,5.63,7.34375,7.326666667,Agata,Falha de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
306,Aluno-306,2022,3,10.0,6.8,5.2,7.5,7.34375,5.958,Agata,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
113,ALUNO-113,2021,3,5.0,7.1,4.6,7.5,8.1,6.6,Ágata,Queda recente de aprendizado,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
1141,Aluno-1141,2024,3,5.0,6.19153766766667,4.16666666666667,7.51,7.34375,6.7825,Agata,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
313,Aluno-313,2023,2,5.0,8.7,3.9,2.52,7.34375,7.75,Ametista,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
1000,Aluno-1000,2024,0,10.0,9.5454545455,7.75,6.26,7.34375,7.835,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
432,Aluno-432,2024,0,5.0,10.0,5.5,6.26,7.34375,7.2875,Ametista,Deterioração gradual,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
602,ALUNO-602,2022,1,5.0,3.83844189016602,2.25,5.0,4.375,6.833325,Quartzo,Risco estrutural,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
467,Aluno-467,2022,2,5.0,8.4,5.5,5.0,7.34375,7.111,Agata,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
651,Aluno-651,2023,2,5.0,8.2,9.3,3.77,7.34375,7.95,Ametista,Falha de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
766,Aluno-766,2023,2,5.0,8.7,8.7,4.39,7.34375,8.336666667,Topázio,Falha de aprendizado,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
1192,Aluno-1192,2023,2,5.0,8.7,5.8,2.52,7.34375,7.6675,Agata,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
828,ALUNO-828,2022,3,5.0,4.8458850931677,3.83333333333333,8.125,7.96875,7.27778,Ágata,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
463,ALUNO-463,2021,0,10.0,8.3,7.0,7.5,8.8,8.2,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
910,ALUNO-910,2022,3,5.0,4.16078431372549,2.96666666666666,5.0,7.03125,6.38888666666666,Quartzo,Queda recente de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
660,Aluno-660,2022,0,5.0,9.0,6.9,7.5,7.34375,9.083,Topázio,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
907,Aluno-907,2023,0,10.0,9.6,9.3,7.52,7.34375,8.336666667,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
81,Aluno-81,2024,0,10.0,9.33333333333333,7.5,6.26,7.34375,7.798,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
645,Aluno-645,2023,0,5.0,8.5,7.3,6.27,7.34375,8.116666667,Ametista,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
359,Aluno-359,2024,0,10.0,7.16269841266667,5.5,6.26,7.34375,8.333333333,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
982,Aluno-982,2023,2,10.0,9.1,8.6,2.52,7.34375,8.835,Ametista,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1090,ALUNO-1090,2021,0,5.0,8.8,3.7,7.5,7.9,9.0,Ametista,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
1172,Aluno-1172,2024,3,5.0,6.06349206333333,3.33333333333333,6.26,7.34375,6.196,Quartzo,Queda recente de aprendizado,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
983,Aluno-983,2023,2,10.0,9.9,8.8,2.52,7.34375,9.415,Topázio,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
613,Aluno-613,2024,0,5.0,9.56666666666667,7.33333333333333,7.51,7.34375,6.25,Ametista,Deterioração gradual,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
748,Aluno-748,2022,0,5.0,9.0,9.1,7.5,7.34375,8.25,Topázio,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
681,Aluno-681,2024,3,5.0,7.840909091,2.5,6.26,7.34375,6.665,Agata,Queda recente de aprendizado,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
1312,Aluno-1312,2024,0,10.0,8.333333333,6.5,7.51,7.34375,8.336666667,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1322,Aluno-1322,2024,0,5.0,9.0,7.5,7.51,7.34375,8.165,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
824,ALUNO-824,2022,3,5.0,6.06060606060606,4.25,7.5,6.25,5.88888666666666,Quartzo,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
959,ALUNO-959,2022,0,5.0,9.84126984126984,9.0,7.5,6.25,7.5,Topázio,Deterioração gradual,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
375,Aluno-375,2024,0,5.0,9.44358974366667,6.83333333333333,7.51,7.34375,6.432,Ametista,Deterioração gradual,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
737,ALUNO-737,2021,0,10.0,7.1,6.9,7.5,8.5,8.1,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
911,ALUNO-911,2021,3,5.0,6.9,5.1,5.0,7.5,7.0,Ágata,Queda recente de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
547,Aluno-547,2024,3,5.0,7.03062002833333,6.83333333333333,8.135,7.34375,5.932,Ametista,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
1304,Aluno-1304,2024,3,2.5,7.9575163395,6.0,8.135,7.34375,6.493333333,Ametista,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
563,Aluno-563,2024,0,10.0,9.461904762,8.33333333333333,8.135,7.34375,7.468,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1256,ALUNO-1256,2021,3,5.0,7.5,3.6,7.5,7.7,6.9,Ágata,Queda recente de aprendizado,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
209,ALUNO-209,2021,0,5.0,7.9,4.2,7.5,8.1,9.2,Ametista,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
495,Aluno-495,2022,0,10.0,8.9,8.4,7.5,7.34375,8.056,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
729,ALUNO-729,2022,0,5.0,8.35880355276907,7.16666666666666,6.25,7.8125,7.625,Ametista,Deterioração gradual,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
295,ALUNO-295,2021,3,10.0,7.1,6.9,7.5,7.5,5.3,Ágata,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
57,ALUNO-57,2021,3,10.0,6.9,6.0,6.3,7.7,7.0,Ametista,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1223,Aluno-1223,2023,2,10.0,9.3,9.0,5.0,7.34375,7.2925,Topázio,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1154,Aluno-1154,2024,0,10.0,9.2,8.0,7.51,7.34375,6.745,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
215,Aluno-215,2023,2,10.0,6.6,6.9,2.52,7.34375,7.7125,Ametista,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
543,Aluno-543,2023,2,10.0,9.8,6.5,2.52,7.34375,9.006666667,Ametista,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
613,ALUNO-613,2022,3,5.0,7.2334455667789,3.08333333333333,5.0,6.45833333333333,7.77777666666666,Ágata,Queda recente de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
645,ALUNO-645,2021,3,10.0,6.7,5.3,7.5,7.5,6.2,Ágata,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
725,ALUNO-725,2021,3,10.0,0.4,0.0,7.5,7.5,3.4,Quartzo,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
348,Aluno-348,2023,2,5.0,8.7,4.4,2.52,7.34375,8.0075,Agata,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
1039,Aluno-1039,2023,0,5.0,9.9,6.2,7.52,7.34375,8.056666667,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
643,Aluno-643,2024,3,5.0,6.8660287085,4.5,7.51,7.34375,5.826666667,Agata,Queda recente de aprendizado,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
1034,Aluno-1034,2023,0,5.0,9.0,8.3,7.52,7.34375,8.393333333,Ametista,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
833,Aluno-833,2023,2,5.0,9.5,7.4,3.77,7.34375,8.56,Ametista,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1145,Aluno-1145,2023,2,5.0,9.5,7.8,4.39,7.34375,8.63,Ametista,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
331,Aluno-331,2024,3,10.0,7.73535353533333,3.5,8.755,7.34375,5.62,Agata,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
923,Aluno-923,2024,0,10.0,7.9545454545,5.5,7.51,7.34375,8.17,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
892,Aluno-892,2023,0,5.0,9.6,8.3,6.89,7.34375,10.01,Topázio,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
616,Aluno-616,2022,0,5.0,7.4,8.8,7.5,7.34375,7.278,Ametista,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
438,Aluno-438,2024,0,10.0,8.6630434785,8.25,7.51,7.34375,7.915,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
572,Aluno-572,2022,0,10.0,8.0,6.8,7.5,7.34375,6.833,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
831,ALUNO-831,2021,0,5.0,10.0,3.6,7.5,7.7,8.3,Ametista,Deterioração gradual,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
577,Aluno-577,2022,0,5.0,9.3,9.0,7.5,7.34375,7.111,Ametista,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
1008,Aluno-1008,2023,0,10.0,8.6,8.4,7.52,7.34375,7.5,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
603,Aluno-603,2023,2,5.0,8.9,7.0,2.52,7.34375,7.78,Agata,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
1303,Aluno-1303,2024,2,5.0,10.0,10.0,2.51,7.34375,9.17,Topázio,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
1065,ALUNO-1065,2022,1,5.0,9.002849002849,7.0,7.5,5.9375,7.58333,Ametista,Risco estrutural,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
1276,Aluno-1276,2024,2,5.0,9.3333333335,8.0,3.76,7.34375,7.05,Topázio,Falha de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
343,Aluno-343,2022,0,5.0,7.4,5.9,7.5,7.34375,7.167,Agata,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
1211,Aluno-1211,2023,2,5.0,9.1,6.2,5.0,7.34375,7.7125,Ametista,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
777,Aluno-777,2024,0,10.0,8.7757437075,4.5,7.51,7.34375,7.723333333,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
973,Aluno-973,2024,3,5.0,9.318181818,3.75,7.51,7.34375,6.585,Agata,Queda recente de aprendizado,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
909,ALUNO-909,2022,1,5.0,8.54812337421033,4.5,5.625,6.45833333333333,7.72222333333333,Ágata,Risco estrutural,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
250,Aluno-250,2023,0,10.0,9.3,8.3,5.63,7.34375,8.625,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
922,Aluno-922,2024,0,10.0,9.5227272725,7.75,7.51,7.34375,8.17,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
549,Aluno-549,2023,2,5.0,8.1,6.4,5.02,7.34375,7.5,Ametista,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
1168,ALUNO-1168,2021,0,5.0,9.6,6.9,7.5,8.1,9.0,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
171,Aluno-171,2024,0,5.0,7.83333333333333,8.33333333333333,5.635,7.34375,7.598,Ametista,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
1134,Aluno-1134,2024,0,10.0,8.914285714,6.0,7.51,7.34375,6.883333333,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
399,Aluno-399,2022,2,5.0,9.3,4.3,5.6,7.34375,7.5,Agata,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
816,Aluno-816,2023,0,10.0,9.8,8.9,7.52,7.34375,9.283333333,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
714,Aluno-714,2022,0,10.0,6.9,8.0,5.6,7.34375,7.25,Agata,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
959,Aluno-959,2024,0,10.0,9.7368421055,9.5,7.51,7.34375,7.5,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1103,ALUNO-1103,2021,3,5.0,2.9,3.3,5.6,6.0,5.5,Quartzo,Queda recente de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
971,Aluno-971,2024,3,10.0,7.909090909,6.75,7.51,7.34375,6.085,Agata,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
472,Aluno-472,2023,0,5.0,7.1,5.5,7.52,7.34375,8.223333333,Agata,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
805,Aluno-805,2024,2,5.0,9.523809524,6.0,4.38,7.34375,6.7075,Agata,Falha de aprendizado,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
549,Aluno-549,2024,3,5.0,7.204968944,5.75,6.255,7.34375,5.9125,Agata,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
90,Aluno-90,2023,0,5.0,9.6,7.7,7.52,7.34375,8.1725,Topázio,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
1015,ALUNO-1015,2022,0,10.0,8.92857142857142,7.26666666666666,9.375,7.96875,8.91667,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1285,Aluno-1285,2024,2,5.0,8.830227743,8.0,2.51,7.34375,8.946666667,Topázio,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
1097,ALUNO-1097,2022,0,10.0,9.69165085388994,6.67777777777777,5.625,7.96875,8.000005,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
969,ALUNO-969,2022,0,5.0,9.3070818070818,8.83333333333333,7.5,6.66666666666666,9.11111666666666,Topázio,Deterioração gradual,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
493,Aluno-493,2023,2,5.0,9.6,6.0,2.52,7.34375,8.84,Ametista,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
462,Aluno-462,2023,3,5.0,8.1,2.7,5.0,7.34375,6.5825,Agata,Queda recente de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
586,ALUNO-586,2022,1,5.0,9.31495405179615,6.33333333333333,7.5,6.25,7.5,Ametista,Risco estrutural,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
1180,Aluno-1180,2023,2,5.0,9.5,5.4,5.0,7.34375,7.7125,Ametista,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
516,Aluno-516,2023,2,5.0,9.8,9.3,2.52,7.34375,8.7175,Topázio,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
397,Aluno-397,2022,3,10.0,5.7,2.8,6.9,7.34375,7.167,Quartzo,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1186,Aluno-1186,2023,0,5.0,9.8,5.5,6.89,7.34375,7.3825,Ametista,Deterioração gradual,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
946,Aluno-946,2023,0,5.0,9.4,9.3,7.52,7.34375,7.0,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
275,ALUNO-275,2021,3,10.0,5.8,3.4,6.3,6.9,6.4,Ágata,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
954,Aluno-954,2024,0,10.0,8.8833992095,7.75,6.26,7.34375,7.835,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
499,ALUNO-499,2021,0,5.0,7.1,7.1,7.5,7.5,8.8,Ametista,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
625,Aluno-625,2022,0,5.0,9.2,7.8,7.5,7.34375,7.333,Ametista,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
622,ALUNO-622,2022,3,10.0,2.81666666666666,0.888888888888888,7.5,5.9375,3.875,Quartzo,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
288,ALUNO-288,2022,0,10.0,8.72469955724225,7.33333333333333,7.5,8.125,7.708335,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
629,Aluno-629,2022,0,10.0,10.0,7.0,7.5,7.34375,7.278,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1143,Aluno-1143,2024,3,5.0,5.201336675,3.16666666666667,9.38,7.34375,6.79,Quartzo,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
419,Aluno-419,2024,0,10.0,9.38245614066667,8.16666666666667,6.26,7.34375,8.5475,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1013,Aluno-1013,2024,2,10.0,5.693779904,7.75,2.51,7.34375,4.72,Quartzo,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
706,Aluno-706,2023,2,5.0,7.8,7.3,4.39,7.34375,8.08,Ametista,Falha de aprendizado,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
506,Aluno-506,2023,2,5.0,8.1,8.5,5.0,7.34375,7.92,Ametista,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
939,Aluno-939,2024,2,5.0,8.8833992095,5.0,5.63,7.34375,7.495,Ametista,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
877,ALUNO-877,2022,3,5.0,6.60795454545454,4.75,7.5,7.03125,5.2083225,Ágata,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
184,Aluno-184,2024,0,10.0,8.69674185466667,8.16666666666667,6.26,7.34375,9.004,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
550,Aluno-550,2022,3,5.0,9.0,1.9,6.9,7.34375,6.25,Agata,Queda recente de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
1105,ALUNO-1105,2022,1,5.0,8.5050505050505,5.08333333333333,4.375,6.04166666666666,7.88889,Ágata,Risco estrutural,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
615,Aluno-615,2023,2,5.0,9.7,7.6,3.14,7.34375,8.616666667,Ametista,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
66,ALUNO-66,2022,3,5.0,5.78472222222222,7.77777777777777,7.5,7.34375,6.5416625,Ametista,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
635,Aluno-635,2022,3,5.0,4.9,1.5,6.9,7.34375,6.444,Quartzo,Queda recente de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
169,ALUNO-169,2022,1,5.0,8.94551282051282,6.91666666666666,5.0,5.625,7.999995,Ametista,Risco estrutural,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
757,Aluno-757,2023,0,5.0,9.6,9.3,7.52,7.34375,10.01,Topázio,Deterioração gradual,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
